"age","dob_year","gender","friend_count","likes","likes_received"
25,1988,"female",337,679,1444
21,1992,"female",192,140,393
16,1997,"female",177,301,275
27,1986,"male",804,1685,544
28,1985,"male",64,263,175
58,1955,"female",2119,699,345
49,1964,"female",164,452,594
27,1986,"female",640,155,213
14,1999,"female",146,433,259
19,1994,"female",676,821,1854
27,1986,"female",360,224,258
18,1995,"female",761,899,558
20,1993,"female",280,449,617
48,1965,"female",168,110,189
44,1969,"female",131,570,956
41,1972,"female",230,751,425
40,1973,"female",411,4422,2347
28,1985,"female",192,111,500
23,1990,"male",168,258,287
23,1990,"female",654,1089,1037
17,1996,"male",409,645,102
16,1997,"female",260,483,332
23,1990,"female",96,416,456
56,1957,"female",73,687,996
17,1996,"female",1257,1211,1355
21,1992,"female",100,210,311
23,1990,"female",291,215,129
19,1994,"female",256,522,285
54,1959,"female",88,357,119
18,1995,"male",307,1920,2189
20,1993,"female",170,111,108
18,1995,"male",1052,206,142
16,1997,"male",223,453,306
18,1995,"female",376,566,570
16,1997,"female",533,373,312
48,1965,"male",192,385,384
21,1992,"female",198,676,136
51,1962,"female",97,186,150
19,1994,"female",1023,340,626
18,1995,"female",462,129,334
18,1995,"female",671,114,476
15,1998,"female",178,860,260
22,1991,"female",1842,730,1428
18,1995,"male",644,249,249
17,1996,"male",261,2670,545
19,1994,"female",453,359,1046
30,1983,"female",401,268,400
20,1993,"male",129,171,333
22,1991,"female",68,259,263
17,1996,"female",225,785,232
28,1985,"male",1168,441,414
19,1994,"female",1862,298,1283
34,1979,"male",53,147,146
17,1996,"male",697,3901,2721
24,1989,"male",503,250,360
49,1964,"male",136,287,150
29,1984,"female",58,232,308
23,1990,"male",133,223,228
16,1997,"male",61,588,378
51,1962,"female",95,516,292
14,1999,"female",329,1413,364
21,1992,"male",277,230,102
18,1995,"male",570,154,114
18,1995,"female",1977,475,2204
25,1988,"female",75,773,949
18,1995,"male",424,509,339
40,1973,"male",60,439,127
18,1995,"female",2068,1645,1178
23,1990,"female",594,1122,1216
17,1996,"female",163,279,322
32,1981,"male",157,171,218
19,1994,"male",1740,779,385
16,1997,"female",393,233,327
15,1998,"female",2310,816,323
52,1961,"female",65,662,179
55,1958,"female",215,299,491
23,1990,"female",529,738,1755
17,1996,"female",653,220,647
29,1984,"male",324,960,1392
20,1993,"male",254,303,133
14,1999,"female",277,334,107
57,1956,"male",135,189,119
19,1994,"female",481,1889,1287
22,1991,"male",427,850,492
65,1948,"female",2490,3477,641
22,1991,"male",1088,490,847
48,1965,"female",171,360,728
18,1995,"female",499,246,587
18,1995,"female",375,1750,545
45,1968,"male",61,213,129
24,1989,"female",99,474,366
25,1988,"female",98,189,233
24,1989,"female",217,259,821
66,1947,"male",421,2240,801
23,1990,"female",1486,778,2203
33,1980,"male",158,133,133
57,1956,"female",103,597,127
17,1996,"male",284,141,166
46,1967,"male",65,255,186
27,1986,"female",3561,151,754
23,1990,"female",528,552,749
17,1996,"male",500,417,355
36,1977,NA,515,3372,3168
26,1987,"female",766,255,808
20,1993,"male",1018,462,295
16,1997,"male",256,272,273
19,1994,"female",735,1005,1056
21,1992,"male",54,155,116
15,1998,"female",241,188,165
18,1995,"male",792,558,1228
28,1985,"male",75,113,162
16,1997,"female",1177,1094,3888
24,1989,"female",909,327,214
52,1961,"female",113,2696,452
44,1969,"female",316,759,263
28,1985,"female",219,511,1008
46,1967,"male",261,589,184
18,1995,"male",1629,488,347
41,1972,"male",175,587,121
21,1992,"female",961,2898,1136
24,1989,"female",284,777,423
21,1992,"male",276,285,201
30,1983,"male",123,193,111
16,1997,"male",411,889,312
18,1995,"female",261,339,270
15,1998,"female",486,404,464
14,1999,"female",1070,120,159
19,1994,"female",4302,203,1006
21,1992,"female",2805,281,451
18,1995,"female",661,581,286
47,1966,"female",69,994,196
30,1983,"female",141,227,1299
55,1958,"female",160,361,169
55,1958,"female",152,674,247
56,1957,"female",103,252,105
21,1992,"male",249,109,200
19,1994,"female",552,2765,4393
15,1998,"female",1122,2927,1966
17,1996,"male",369,374,362
50,1963,"female",67,1642,1150
27,1986,"male",202,782,658
59,1954,"male",227,1349,693
46,1967,"female",489,674,716
14,1999,"female",307,536,457
26,1987,"female",867,200,252
16,1997,"male",532,1303,1453
51,1962,"female",111,528,858
28,1985,"female",59,299,127
37,1976,"male",367,1321,1210
57,1956,"female",397,1719,1524
48,1965,"male",95,2395,109
20,1993,"male",106,3831,869
14,1999,"female",700,1937,626
20,1993,"female",676,891,794
42,1971,"female",128,488,481
49,1964,"female",166,796,462
30,1983,"female",428,1021,594
29,1984,"female",115,106,141
27,1986,"female",877,1090,1573
15,1998,"female",2113,328,720
48,1965,"female",234,3050,3128
47,1966,"female",111,212,248
22,1991,"female",554,1192,1563
66,1947,"male",318,159,112
53,1960,"female",135,822,806
36,1977,"female",163,189,178
37,1976,"male",80,194,141
52,1961,"female",115,139,332
53,1960,"female",317,1160,1717
27,1986,"male",117,212,308
65,1948,"female",113,1201,377
25,1988,"female",257,166,168
29,1984,"female",743,129,505
45,1968,"female",233,769,1363
55,1958,"male",199,352,636
28,1985,"female",117,341,162
20,1993,"female",1022,1140,895
17,1996,"male",576,576,394
15,1998,"male",513,461,935
19,1994,"female",208,661,636
29,1984,"male",188,271,105
15,1998,"male",124,201,324
18,1995,"female",56,642,420
15,1998,"female",834,177,107
19,1994,"female",714,140,242
23,1990,"male",1570,2682,1099
48,1965,"female",113,254,133
40,1973,"female",209,230,155
51,1962,"female",256,1763,842
51,1962,"female",391,465,452
18,1995,"female",1492,312,606
57,1956,"male",85,219,114
23,1990,"male",283,239,284
56,1957,"female",66,680,194
16,1997,"male",1467,2241,302
15,1998,"female",115,504,1107
23,1990,"female",383,150,112
14,1999,"female",380,190,226
33,1980,"female",221,268,605
19,1994,"male",302,214,407
14,1999,"female",480,114,109
55,1958,"female",270,363,222
16,1997,"male",1258,1644,2242
29,1984,"female",412,634,237
49,1964,"female",82,352,540
53,1960,"female",64,253,126
19,1994,"female",4732,294,1893
16,1997,"female",1207,791,695
23,1990,"male",213,307,150
37,1976,"female",163,763,477
25,1988,"female",765,905,404
54,1959,"female",196,111,175
25,1988,"female",468,570,1483
41,1972,"female",118,504,152
27,1986,"female",169,330,1893
18,1995,"male",398,243,143
41,1972,"female",642,3818,2570
21,1992,"female",1984,685,530
39,1974,"female",108,396,112
25,1988,"female",1065,1218,1296
47,1966,"female",331,504,1086
23,1990,"female",858,500,658
20,1993,"male",337,562,612
34,1979,"female",113,441,305
16,1997,"male",2690,247,607
63,1950,"female",97,995,506
66,1947,"female",124,1134,146
19,1994,"female",262,1073,238
19,1994,"female",1353,199,781
35,1978,"female",722,158,279
43,1970,"female",99,256,302
59,1954,"female",183,1081,233
15,1998,"female",315,992,128
18,1995,"female",67,448,212
53,1960,"female",353,682,533
24,1989,"female",273,244,109
52,1961,"female",87,353,200
25,1988,"male",1162,2327,1440
52,1961,"female",148,162,309
61,1952,"female",242,1376,537
16,1997,"male",1898,133,1256
19,1994,"female",259,1104,395
25,1988,"male",1668,557,728
22,1991,"female",1905,911,1191
58,1955,"female",229,208,102
20,1993,"female",956,172,122
19,1994,"female",1430,220,146
24,1989,"female",246,446,322
58,1955,"female",63,818,703
20,1993,"male",313,232,292
39,1974,"male",371,187,484
30,1983,"female",119,222,189
29,1984,"female",302,205,149
26,1987,"male",346,604,170
38,1975,"female",74,738,430
48,1965,"female",232,662,260
19,1994,"female",1591,3285,2274
57,1956,"female",190,137,346
22,1991,"female",104,115,139
62,1951,"male",86,220,155
18,1995,"female",461,811,544
24,1989,"female",229,143,160
19,1994,"male",373,125,285
18,1995,"male",900,3991,1307
16,1997,"male",265,177,315
34,1979,"female",245,4930,1311
53,1960,"female",157,328,152
28,1985,"female",236,2084,1056
20,1993,"female",629,725,469
23,1990,"male",738,475,770
46,1967,"male",4615,840,1896
22,1991,"male",374,452,606
46,1967,"female",312,212,569
16,1997,"female",1706,1125,983
24,1989,"male",1063,338,409
55,1958,"female",191,164,131
30,1983,"female",328,276,325
24,1989,"female",783,142,280
23,1990,"male",656,227,132
50,1963,"female",230,681,598
16,1997,"male",585,2945,460
22,1991,"female",340,873,627
48,1965,"male",71,407,299
19,1994,"male",310,145,111
62,1951,"female",73,265,315
19,1994,"male",4516,954,3075
17,1996,"female",835,178,124
18,1995,"female",1288,2748,2882
21,1992,"female",1388,4914,2192
27,1986,"male",126,151,104
20,1993,"female",479,372,449
39,1974,"female",282,1033,313
15,1998,"male",722,308,374
46,1967,"female",186,487,206
65,1948,"male",505,113,181
17,1996,"female",1483,420,252
32,1981,"male",527,653,569
17,1996,"female",665,202,299
26,1987,"female",577,313,146
30,1983,"male",398,199,234
60,1953,"male",369,153,129
17,1996,"male",352,173,237
19,1994,"male",389,3071,1195
31,1982,"female",263,132,158
33,1980,"male",258,324,163
62,1951,"female",72,451,270
22,1991,"male",774,662,1225
48,1965,"female",499,505,1089
16,1997,"female",441,1294,1219
23,1990,"female",422,1717,1736
17,1996,"female",400,2180,2645
15,1998,"female",479,514,346
17,1996,"female",349,823,475
58,1955,"female",164,838,282
26,1987,"male",64,449,113
23,1990,"female",65,256,339
46,1967,"male",313,593,361
32,1981,"male",113,268,121
39,1974,"female",72,976,530
14,1999,"female",265,178,133
17,1996,"male",130,189,157
32,1981,"female",107,176,120
17,1996,"male",54,387,110
23,1990,"female",145,208,126
22,1991,"female",61,545,188
63,1950,"female",80,385,352
25,1988,"male",500,1794,1384
35,1978,"female",268,107,284
60,1953,"female",4794,586,1318
18,1995,"male",579,1301,864
24,1989,"female",182,695,1183
37,1976,"female",181,185,119
23,1990,"male",237,388,174
22,1991,"female",310,157,203
22,1991,"male",1349,353,504
19,1994,"female",262,202,143
19,1994,"female",200,460,239
23,1990,"female",87,284,343
62,1951,"female",185,2408,249
64,1949,"male",540,597,375
26,1987,"female",1071,246,141
22,1991,"female",626,210,277
14,1999,"male",686,103,464
23,1990,"female",238,411,332
16,1997,"male",1002,2856,2012
20,1993,"female",3437,663,3794
18,1995,"female",214,241,544
56,1957,"female",118,132,253
25,1988,"female",340,911,332
50,1963,"male",91,307,497
26,1987,"female",312,559,402
49,1964,"male",579,673,1465
30,1983,"female",565,559,500
49,1964,"female",221,189,190
61,1952,"male",609,1006,105
17,1996,"female",4540,290,2047
15,1998,"female",475,1312,290
16,1997,"male",208,191,148
15,1998,"male",626,105,165
18,1995,"female",384,107,105
21,1992,"male",211,689,153
21,1992,"female",360,467,656
48,1965,"female",113,346,560
18,1995,"female",611,318,198
33,1980,"female",604,1467,226
47,1966,"male",170,611,1488
15,1998,"female",373,117,199
36,1977,"female",53,1161,191
57,1956,"male",346,323,234
19,1994,"male",350,149,354
28,1985,"female",211,153,217
65,1948,"female",945,533,1392
21,1992,"female",58,322,132
25,1988,"female",147,826,764
50,1963,"female",61,123,133
23,1990,"female",119,636,215
14,1999,"female",774,1952,1076
22,1991,"female",224,735,581
63,1950,"female",674,1283,1241
23,1990,"male",878,299,192
20,1993,"female",430,145,136
16,1997,"female",288,2933,226
21,1992,"female",453,780,846
23,1990,"male",187,187,168
17,1996,"male",237,1510,1429
28,1985,"female",368,224,296
57,1956,"female",123,3326,2453
25,1988,"male",180,115,112
40,1973,"female",142,392,497
16,1997,"female",324,1258,1640
23,1990,"male",401,1359,992
24,1989,"female",103,418,688
20,1993,"male",553,142,241
52,1961,"male",56,1408,209
63,1950,"female",75,1436,303
29,1984,"male",202,228,237
62,1951,"female",178,384,165
20,1993,"female",370,680,678
19,1994,"female",1375,651,404
21,1992,"male",453,874,650
14,1999,"female",527,1005,543
39,1974,"male",96,311,217
53,1960,"female",230,981,838
27,1986,"female",59,118,389
18,1995,"male",841,284,239
26,1987,"female",100,614,344
16,1997,"female",548,310,234
17,1996,"male",804,231,249
50,1963,"female",274,1419,465
47,1966,"female",117,134,154
58,1955,"female",162,1349,506
24,1989,"female",390,459,343
27,1986,"male",783,1869,1788
33,1980,"female",228,123,179
20,1993,"female",440,242,189
29,1984,"female",86,176,117
40,1973,"female",374,558,697
58,1955,"male",70,4280,558
18,1995,"female",283,442,340
54,1959,"female",165,796,165
18,1995,"female",80,704,145
22,1991,"female",79,200,102
18,1995,"female",909,117,206
21,1992,"female",167,274,114
44,1969,"male",130,203,295
31,1982,"female",131,285,259
37,1976,"female",74,185,292
23,1990,"male",301,1272,2015
17,1996,"male",244,427,451
13,2000,"female",475,618,457
15,1998,"male",730,1388,519
50,1963,"female",496,286,488
21,1992,"female",1100,182,314
28,1985,"male",407,143,184
25,1988,"male",151,141,179
16,1997,"male",140,139,186
33,1980,"female",126,184,294
26,1987,"female",95,216,133
45,1968,"male",169,597,2228
35,1978,"female",167,298,246
29,1984,"female",120,866,727
25,1988,"female",306,905,724
18,1995,"female",236,377,297
15,1998,"female",2825,528,3535
15,1998,"male",287,175,288
28,1985,"female",129,917,594
30,1983,"female",149,1285,1084
22,1991,"female",173,432,307
19,1994,"male",287,112,108
22,1991,"female",281,470,361
17,1996,"female",190,1041,117
50,1963,"female",215,131,114
42,1971,"male",196,1419,1127
29,1984,"male",68,135,131
16,1997,"female",833,549,1387
17,1996,"female",224,1506,1003
42,1971,"male",165,148,122
19,1994,"male",137,309,290
32,1981,"female",204,1216,1195
65,1948,"male",343,634,315
17,1996,"male",2393,687,583
63,1950,"female",210,538,742
36,1977,"female",123,255,143
20,1993,"male",984,2186,1196
15,1998,"female",3194,268,767
59,1954,"female",948,3833,533
23,1990,"male",143,134,266
54,1959,"female",373,1446,704
55,1958,"male",160,180,152
18,1995,"female",103,656,222
39,1974,"female",126,1057,497
21,1992,"female",398,229,473
19,1994,"female",118,129,245
14,1999,"female",215,1278,524
44,1969,"male",147,3434,3539
31,1982,"male",450,396,189
21,1992,"female",442,210,160
51,1962,"male",170,775,302
14,1999,"male",821,1185,573
16,1997,"female",654,241,285
55,1958,"male",520,187,247
36,1977,"female",82,126,101
25,1988,"male",253,157,116
19,1994,"female",209,465,152
29,1984,"female",716,1175,2336
54,1959,"female",248,1645,1498
18,1995,"female",482,709,294
28,1985,"female",306,821,544
34,1979,"female",304,988,1076
19,1994,"male",161,330,151
57,1956,"male",91,1160,679
17,1996,"female",58,164,112
28,1985,"female",236,1165,523
25,1988,"female",121,1768,332
44,1969,"female",505,105,231
16,1997,"female",413,2628,1567
62,1951,"female",180,271,164
23,1990,"female",1464,290,422
51,1962,"female",241,361,743
33,1980,"female",63,2463,105
28,1985,"male",88,200,232
55,1958,"female",154,613,195
18,1995,"male",1048,129,133
57,1956,"female",63,285,130
20,1993,"female",504,994,782
63,1950,"female",401,1501,375
29,1984,"female",377,189,253
15,1998,"female",1333,787,806
55,1958,"female",301,856,458
18,1995,"female",2564,431,684
23,1990,"female",1987,607,515
23,1990,"female",299,763,443
20,1993,"male",917,620,191
20,1993,"female",650,347,187
47,1966,"female",90,2691,1557
26,1987,"female",558,1042,231
34,1979,"female",307,511,533
21,1992,"female",142,462,263
24,1989,"female",411,136,337
62,1951,"female",209,976,632
21,1992,"male",157,448,198
33,1980,NA,493,357,886
28,1985,"female",200,651,326
19,1994,"female",1199,1413,3505
22,1991,"female",447,547,409
47,1966,"male",332,670,447
53,1960,"male",258,556,1483
23,1990,"male",909,170,638
18,1995,"female",119,2773,889
25,1988,"female",307,447,911
19,1994,"male",310,125,160
14,1999,"male",399,180,102
17,1996,"male",269,424,376
46,1967,"male",1762,471,139
25,1988,"female",399,611,527
53,1960,"male",51,223,145
24,1989,"female",247,2240,1038
22,1991,"female",350,459,159
17,1996,"female",718,1195,441
16,1997,"female",885,457,731
15,1998,"male",354,343,957
28,1985,"female",284,667,575
29,1984,"female",248,199,213
60,1953,"male",111,222,209
48,1965,"female",142,230,128
43,1970,"male",51,172,148
24,1989,"female",231,1045,118
15,1998,"male",1101,1098,294
56,1957,"female",119,1279,500
